sex,age,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,c_days_from_compas,c_charge_degree,c_charge_desc,is_recid,is_violent_recid,decile_score.1,v_decile_score,priors_count.1,two_year_recid
0.0,52.0,0.0,0.0,7.0,0.0,0.0,14.0,123.0,207.0,0.0,178.0,1.0,0.0,0.0,7.0,1.0,21.0
1.0,29.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,45.0,1.0,0.0,1.0,4.0,4.0,0.0
1.0,19.0,0.0,1.0,1.0,0.0,1.0,1.0,-40.0,40.0,0.0,437.0,1.0,0.0,1.0,10.0,10.0,1.0
0.0,27.0,0.0,0.0,6.0,0.0,0.0,4.0,-61.0,61.0,1.0,248.0,1.0,0.0,0.0,6.0,4.0,12.0
1.0,30.0,0.0,0.0,6.0,0.0,0.0,2.0,18.0,0.0,0.0,437.0,1.0,0.0,0.0,6.0,4.0,10.0
1.0,21.0,0.0,0.0,9.0,0.0,0.0,0.0,-1.0,1.0,0.0,348.0,1.0,0.0,0.0,9.0,8.0,0.0
1.0,59.0,0.0,0.0,6.0,0.0,0.0,15.0,-1.0,1.0,0.0,178.0,1.0,0.0,0.0,6.0,6.0,22.0
0.0,23.0,0.0,0.0,5.0,0.0,0.0,12.0,-2.0,2.0,0.0,437.0,1.0,0.0,1.0,5.0,5.0,2.0
1.0,33.0,5.0,0.0,3.0,0.0,0.0,31.0,-1.0,1.0,0.0,250.0,1.0,0.0,0.0,3.0,2.0,4.0
1.0,30.0,0.0,0.0,9.0,0.0,3.0,3.0,-1.0,1.0,1.0,45.0,1.0,0.0,1.0,9.0,4.0,11.0
1.0,41.0,1.0,0.0,8.0,0.0,0.0,12.0,-1.0,1.0,0.0,178.0,1.0,0.0,0.0,8.0,2.0,2.0
1.0,29.0,0.0,0.0,9.0,0.0,0.0,31.0,-1.0,1.0,0.0,437.0,1.0,0.0,0.0,9.0,5.0,4.0
1.0,22.0,2.0,0.0,4.0,1.0,1.0,23.0,0.0,1.0,1.0,45.0,1.0,0.0,0.0,4.0,5.0,3.0
0.0,21.0,2.0,0.0,5.0,1.0,0.0,0.0,-1.0,1.0,1.0,141.0,1.0,0.0,0.0,5.0,5.0,0.0
1.0,22.0,0.0,0.0,8.0,6.0,0.0,34.0,-11.0,7.0,0.0,437.0,1.0,0.0,0.0,8.0,9.0,7.0
0.0,30.0,0.0,0.0,9.0,0.0,0.0,36.0,-1.0,1.0,0.0,178.0,1.0,0.0,1.0,9.0,5.0,9.0
1.0,31.0,0.0,0.0,5.0,0.0,0.0,23.0,716.0,1.0,0.0,437.0,1.0,0.0,0.0,5.0,2.0,3.0
0.0,30.0,0.0,0.0,7.0,0.0,0.0,31.0,213.0,543.0,1.0,244.0,1.0,0.0,1.0,7.0,6.0,4.0
1.0,34.0,2.0,1.0,6.0,0.0,0.0,36.0,-1.0,1.0,0.0,5.0,1.0,0.0,0.0,6.0,5.0,9.0
0.0,30.0,0.0,0.0,3.0,0.0,0.0,34.0,-1.0,1.0,1.0,45.0,1.0,0.0,0.0,3.0,2.0,7.0
1.0,33.0,0.0,0.0,9.0,0.0,0.0,32.0,-1.0,1019.0,1.0,45.0,1.0,0.0,0.0,9.0,3.0,5.0
1.0,26.0,3.0,0.0,2.0,0.0,0.0,1.0,-1.0,1.0,1.0,45.0,1.0,0.0,0.0,2.0,3.0,1.0
1.0,28.0,0.0,0.0,8.0,0.0,0.0,36.0,-1.0,1.0,0.0,285.0,1.0,0.0,0.0,8.0,4.0,9.0
1.0,53.0,3.0,0.0,0.0,0.0,0.0,1.0,-8.0,8.0,1.0,248.0,1.0,0.0,0.0,1.0,1.0,1.0
1.0,25.0,0.0,0.0,6.0,0.0,0.0,23.0,-1.0,1.0,0.0,142.0,1.0,0.0,0.0,6.0,4.0,3.0
1.0,53.0,0.0,0.0,0.0,0.0,0.0,7.0,-1.0,1.0,0.0,177.0,1.0,0.0,0.0,1.0,2.0,15.0
1.0,37.0,0.0,0.0,1.0,0.0,1.0,19.0,-1.0,1.0,0.0,142.0,1.0,0.0,0.0,10.0,8.0,26.0
1.0,36.0,2.0,0.0,0.0,0.0,0.0,31.0,85.0,126.0,1.0,386.0,1.0,0.0,1.0,1.0,1.0,4.0
1.0,60.0,0.0,0.0,6.0,0.0,0.0,5.0,-1.0,1.0,0.0,178.0,1.0,0.0,0.0,6.0,3.0,13.0
1.0,20.0,1.0,0.0,1.0,1.0,0.0,12.0,-1.0,1.0,0.0,195.0,1.0,0.0,1.0,10.0,8.0,2.0
1.0,28.0,0.0,0.0,4.0,0.0,0.0,32.0,302.0,1.0,0.0,17.0,1.0,0.0,0.0,4.0,3.0,5.0
1.0,29.0,0.0,0.0,7.0,0.0,0.0,36.0,0.0,1.0,0.0,437.0,1.0,0.0,1.0,7.0,4.0,9.0
1.0,24.0,0.0,0.0,9.0,0.0,1.0,33.0,0.0,0.0,0.0,342.0,1.0,0.0,0.0,9.0,8.0,6.0
1.0,23.0,0.0,3.0,1.0,0.0,0.0,23.0,0.0,1.0,0.0,285.0,1.0,0.0,0.0,10.0,10.0,3.0
1.0,27.0,0.0,0.0,6.0,4.0,1.0,5.0,0.0,0.0,0.0,437.0,1.0,0.0,0.0,6.0,3.0,13.0
1.0,27.0,0.0,0.0,6.0,0.0,0.0,31.0,0.0,1.0,1.0,136.0,1.0,0.0,0.0,6.0,5.0,4.0
1.0,59.0,0.0,0.0,2.0,0.0,0.0,5.0,-1.0,1.0,0.0,178.0,1.0,0.0,0.0,2.0,2.0,13.0
1.0,22.0,2.0,0.0,4.0,0.0,0.0,12.0,-36.0,36.0,1.0,343.0,1.0,0.0,0.0,4.0,6.0,2.0
1.0,30.0,0.0,0.0,4.0,0.0,0.0,12.0,-1.0,0.0,0.0,319.0,1.0,0.0,0.0,4.0,3.0,2.0
1.0,43.0,2.0,0.0,4.0,0.0,0.0,33.0,-1.0,1.0,0.0,319.0,1.0,0.0,0.0,4.0,1.0,6.0
1.0,33.0,2.0,0.0,2.0,0.0,0.0,0.0,-1.0,2.0,0.0,254.0,1.0,0.0,1.0,2.0,2.0,0.0
1.0,26.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,437.0,1.0,0.0,0.0,10.0,10.0,1.0
1.0,21.0,3.0,0.0,9.0,0.0,3.0,0.0,-1.0,1.0,0.0,16.0,1.0,0.0,0.0,9.0,10.0,0.0
0.0,30.0,0.0,0.0,1.0,5.0,3.0,6.0,0.0,0.0,0.0,72.0,1.0,0.0,1.0,10.0,7.0,14.0
1.0,24.0,2.0,0.0,8.0,0.0,0.0,23.0,-1.0,1.0,1.0,45.0,1.0,0.0,0.0,8.0,5.0,3.0
1.0,55.0,0.0,0.0,6.0,0.0,0.0,4.0,-69.0,70.0,0.0,319.0,1.0,0.0,1.0,6.0,2.0,12.0
1.0,32.0,0.0,0.0,9.0,0.0,0.0,34.0,0.0,0.0,0.0,189.0,1.0,0.0,1.0,9.0,9.0,7.0
0.0,23.0,0.0,0.0,7.0,0.0,0.0,12.0,-1.0,1.0,1.0,437.0,1.0,0.0,0.0,7.0,5.0,2.0
1.0,30.0,0.0,0.0,3.0,0.0,0.0,36.0,-1.0,1.0,0.0,142.0,1.0,0.0,0.0,3.0,2.0,9.0
0.0,38.0,5.0,0.0,4.0,0.0,0.0,33.0,-34.0,34.0,0.0,66.0,1.0,0.0,0.0,4.0,1.0,6.0
1.0,32.0,2.0,0.0,5.0,0.0,0.0,32.0,272.0,15.0,0.0,437.0,1.0,0.0,0.0,5.0,3.0,5.0
1.0,38.0,0.0,0.0,4.0,0.0,1.0,2.0,0.0,1.0,0.0,349.0,1.0,0.0,0.0,4.0,3.0,10.0
1.0,26.0,0.0,0.0,7.0,0.0,0.0,32.0,-1.0,1.0,0.0,62.0,1.0,0.0,0.0,7.0,6.0,5.0
0.0,42.0,0.0,0.0,8.0,0.0,0.0,35.0,0.0,0.0,0.0,437.0,1.0,0.0,0.0,8.0,6.0,8.0
1.0,32.0,0.0,1.0,1.0,4.0,0.0,9.0,84.0,0.0,0.0,319.0,1.0,0.0,0.0,10.0,10.0,17.0
0.0,52.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,286.0,1.0,0.0,0.0,1.0,1.0,0.0
1.0,35.0,3.0,0.0,6.0,0.0,0.0,32.0,-1.0,1.0,1.0,431.0,1.0,0.0,1.0,6.0,6.0,5.0
1.0,55.0,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,45.0,1.0,0.0,1.0,1.0,2.0,0.0
1.0,28.0,3.0,0.0,8.0,0.0,0.0,35.0,407.0,70.0,1.0,288.0,1.0,0.0,0.0,8.0,6.0,8.0
1.0,47.0,0.0,0.0,7.0,0.0,0.0,15.0,-1.0,1.0,0.0,177.0,1.0,0.0,0.0,7.0,2.0,22.0
1.0,20.0,0.0,0.0,6.0,0.0,0.0,12.0,0.0,0.0,0.0,437.0,1.0,0.0,0.0,6.0,7.0,2.0
1.0,22.0,0.0,0.0,3.0,0.0,1.0,12.0,0.0,0.0,0.0,319.0,1.0,0.0,0.0,3.0,6.0,2.0
1.0,34.0,0.0,0.0,8.0,0.0,0.0,0.0,-1.0,1.0,0.0,319.0,1.0,0.0,1.0,8.0,3.0,0.0
1.0,23.0,0.0,0.0,5.0,0.0,0.0,12.0,-1.0,1.0,0.0,195.0,1.0,0.0,0.0,5.0,8.0,2.0
1.0,34.0,0.0,0.0,1.0,4.0,1.0,11.0,-1.0,1.0,0.0,166.0,1.0,0.0,0.0,10.0,6.0,19.0
1.0,21.0,3.0,0.0,1.0,0.0,0.0,0.0,-1.0,-1.0,1.0,0.0,1.0,0.0,0.0,10.0,9.0,0.0
1.0,24.0,5.0,0.0,3.0,0.0,0.0,23.0,252.0,27.0,0.0,437.0,1.0,0.0,0.0,3.0,4.0,3.0
1.0,26.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,285.0,1.0,0.0,0.0,4.0,3.0,0.0
1.0,47.0,3.0,0.0,6.0,0.0,0.0,23.0,-1.0,1.0,1.0,140.0,1.0,0.0,0.0,6.0,1.0,3.0
1.0,50.0,2.0,1.0,1.0,0.0,0.0,8.0,-68.0,68.0,0.0,437.0,1.0,0.0,0.0,10.0,7.0,16.0
1.0,22.0,0.0,0.0,4.0,1.0,0.0,35.0,-1.0,1.0,0.0,66.0,1.0,0.0,1.0,4.0,6.0,8.0
1.0,19.0,0.0,0.0,4.0,0.0,0.0,0.0,-1.0,1.0,0.0,342.0,1.0,0.0,1.0,4.0,7.0,0.0
1.0,21.0,0.0,6.0,7.0,0.0,0.0,31.0,622.0,68.0,0.0,437.0,1.0,0.0,0.0,7.0,8.0,4.0
1.0,25.0,0.0,0.0,9.0,0.0,0.0,34.0,0.0,1.0,0.0,59.0,1.0,0.0,0.0,9.0,9.0,7.0
0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,1.0,45.0,1.0,0.0,1.0,1.0,1.0,0.0
1.0,22.0,0.0,0.0,8.0,0.0,0.0,0.0,-1.0,1.0,0.0,257.0,1.0,0.0,0.0,8.0,9.0,0.0
1.0,43.0,0.0,0.0,6.0,0.0,0.0,34.0,-1.0,1.0,0.0,86.0,1.0,0.0,0.0,6.0,7.0,7.0
1.0,51.0,0.0,0.0,4.0,0.0,0.0,0.0,-1.0,1.0,0.0,319.0,1.0,0.0,1.0,4.0,1.0,0.0
1.0,38.0,5.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,174.0,1.0,0.0,0.0,1.0,1.0,0.0
1.0,26.0,2.0,0.0,9.0,0.0,0.0,12.0,-1.0,1.0,0.0,195.0,1.0,0.0,0.0,9.0,3.0,2.0
1.0,28.0,2.0,0.0,4.0,0.0,0.0,33.0,0.0,0.0,1.0,437.0,1.0,0.0,0.0,4.0,3.0,6.0
1.0,22.0,0.0,0.0,9.0,0.0,0.0,1.0,-1.0,1.0,1.0,32.0,1.0,0.0,0.0,9.0,8.0,1.0
1.0,23.0,0.0,0.0,9.0,0.0,0.0,32.0,256.0,0.0,0.0,285.0,1.0,0.0,0.0,9.0,9.0,5.0
1.0,27.0,0.0,0.0,1.0,0.0,0.0,32.0,-28.0,28.0,0.0,437.0,1.0,0.0,1.0,10.0,5.0,5.0
0.0,49.0,0.0,0.0,1.0,0.0,0.0,18.0,-1.0,1.0,0.0,178.0,1.0,0.0,0.0,10.0,5.0,25.0
1.0,21.0,0.0,0.0,6.0,0.0,0.0,0.0,-1.0,1.0,1.0,45.0,1.0,0.0,0.0,6.0,9.0,0.0
1.0,20.0,5.0,0.0,6.0,0.0,0.0,1.0,-1.0,1.0,0.0,297.0,1.0,0.0,0.0,6.0,6.0,1.0
1.0,30.0,0.0,0.0,1.0,0.0,0.0,35.0,-1.0,1.0,0.0,319.0,1.0,0.0,0.0,10.0,5.0,8.0
1.0,37.0,2.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,1.0,45.0,1.0,0.0,1.0,1.0,1.0,1.0
1.0,40.0,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,45.0,1.0,0.0,0.0,1.0,1.0,0.0
1.0,28.0,2.0,0.0,4.0,0.0,0.0,1.0,-1.0,1.0,0.0,269.0,1.0,0.0,0.0,4.0,3.0,1.0
1.0,21.0,0.0,0.0,9.0,0.0,0.0,1.0,-1.0,1.0,0.0,51.0,1.0,0.0,0.0,9.0,9.0,1.0
1.0,35.0,3.0,0.0,6.0,0.0,0.0,32.0,-1.0,1.0,1.0,431.0,1.0,0.0,1.0,6.0,6.0,5.0
1.0,24.0,0.0,0.0,1.0,0.0,0.0,23.0,-155.0,156.0,1.0,403.0,1.0,0.0,0.0,10.0,10.0,3.0
1.0,40.0,2.0,0.0,8.0,0.0,0.0,0.0,-1.0,1.0,1.0,248.0,1.0,0.0,1.0,8.0,10.0,0.0
0.0,50.0,2.0,0.0,3.0,0.0,0.0,23.0,0.0,0.0,0.0,319.0,1.0,0.0,0.0,3.0,1.0,3.0
1.0,50.0,2.0,0.0,6.0,0.0,0.0,36.0,-1.0,1.0,1.0,380.0,1.0,0.0,0.0,6.0,4.0,9.0
1.0,23.0,0.0,0.0,4.0,0.0,4.0,12.0,0.0,0.0,0.0,72.0,1.0,0.0,0.0,4.0,4.0,2.0
1.0,24.0,5.0,0.0,1.0,1.0,0.0,36.0,-1.0,1.0,0.0,342.0,1.0,0.0,1.0,10.0,10.0,9.0
1.0,33.0,0.0,0.0,2.0,0.0,0.0,1.0,-1.0,1.0,0.0,86.0,1.0,0.0,0.0,2.0,2.0,1.0
1.0,26.0,2.0,0.0,7.0,0.0,0.0,36.0,-1.0,1.0,1.0,288.0,1.0,0.0,1.0,7.0,5.0,9.0
1.0,26.0,0.0,0.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,234.0,1.0,0.0,0.0,10.0,10.0,20.0
1.0,37.0,0.0,0.0,9.0,0.0,0.0,15.0,-1.0,0.0,0.0,437.0,1.0,0.0,0.0,9.0,6.0,22.0
1.0,21.0,0.0,0.0,1.0,0.0,4.0,0.0,-1.0,1.0,0.0,251.0,1.0,0.0,1.0,10.0,9.0,0.0
1.0,26.0,2.0,0.0,9.0,0.0,0.0,34.0,81.0,98.0,1.0,248.0,1.0,0.0,0.0,9.0,7.0,7.0
1.0,30.0,0.0,0.0,6.0,0.0,0.0,12.0,-1.0,1.0,0.0,72.0,1.0,0.0,0.0,6.0,5.0,2.0
1.0,28.0,0.0,0.0,7.0,0.0,0.0,2.0,-1.0,1.0,1.0,45.0,1.0,0.0,0.0,7.0,5.0,10.0
1.0,22.0,0.0,0.0,4.0,0.0,0.0,0.0,-1.0,1.0,0.0,62.0,1.0,0.0,1.0,4.0,5.0,0.0
1.0,24.0,0.0,0.0,9.0,0.0,0.0,1.0,-1.0,1.0,1.0,334.0,1.0,0.0,0.0,9.0,9.0,1.0
1.0,21.0,0.0,0.0,4.0,0.0,0.0,0.0,-1.0,1.0,0.0,59.0,1.0,0.0,0.0,4.0,6.0,0.0
1.0,31.0,2.0,0.0,3.0,0.0,0.0,12.0,-1.0,1.0,0.0,319.0,1.0,0.0,0.0,3.0,2.0,2.0
1.0,30.0,2.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,0.0,195.0,1.0,0.0,0.0,1.0,1.0,1.0
1.0,41.0,0.0,0.0,6.0,0.0,4.0,4.0,0.0,0.0,0.0,301.0,1.0,0.0,1.0,6.0,3.0,12.0
1.0,46.0,2.0,0.0,0.0,0.0,0.0,33.0,22.0,31.0,0.0,142.0,1.0,0.0,0.0,1.0,1.0,6.0
1.0,36.0,0.0,1.0,8.0,0.0,0.0,19.0,-1.0,1.0,0.0,257.0,1.0,0.0,0.0,8.0,4.0,26.0
1.0,25.0,0.0,0.0,3.0,0.0,0.0,0.0,-1.0,1.0,1.0,343.0,1.0,0.0,0.0,3.0,4.0,0.0
1.0,35.0,2.0,0.0,6.0,1.0,0.0,8.0,35.0,288.0,0.0,437.0,1.0,0.0,0.0,6.0,3.0,16.0
1.0,18.0,2.0,7.0,8.0,0.0,0.0,31.0,85.0,32.0,0.0,59.0,1.0,0.0,0.0,8.0,8.0,4.0
1.0,33.0,2.0,0.0,2.0,0.0,0.0,0.0,-1.0,2.0,0.0,254.0,1.0,0.0,1.0,2.0,2.0,0.0
1.0,49.0,2.0,0.0,8.0,0.0,0.0,23.0,-1.0,1.0,0.0,319.0,1.0,0.0,0.0,8.0,1.0,3.0
1.0,29.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,136.0,1.0,0.0,1.0,2.0,2.0,0.0
1.0,20.0,0.0,0.0,6.0,0.0,0.0,1.0,-26.0,26.0,0.0,195.0,1.0,0.0,0.0,6.0,8.0,1.0
1.0,27.0,0.0,0.0,2.0,0.0,0.0,1.0,-1.0,1.0,0.0,65.0,1.0,0.0,0.0,2.0,3.0,1.0
0.0,43.0,0.0,0.0,2.0,0.0,0.0,23.0,-44.0,44.0,0.0,437.0,1.0,0.0,0.0,2.0,1.0,3.0
1.0,22.0,2.0,0.0,3.0,0.0,0.0,1.0,-1.0,1.0,0.0,437.0,1.0,0.0,0.0,3.0,5.0,1.0
1.0,50.0,2.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,1.0,429.0,1.0,0.0,0.0,1.0,1.0,1.0
1.0,20.0,0.0,0.0,4.0,0.0,0.0,1.0,-1.0,1.0,1.0,45.0,1.0,0.0,1.0,4.0,7.0,1.0
1.0,27.0,2.0,0.0,7.0,0.0,0.0,1.0,-43.0,44.0,0.0,61.0,1.0,0.0,1.0,7.0,8.0,1.0
1.0,26.0,0.0,0.0,8.0,1.0,1.0,5.0,0.0,1.0,0.0,142.0,1.0,0.0,0.0,8.0,4.0,13.0
0.0,39.0,0.0,0.0,1.0,4.0,0.0,15.0,-1.0,1.0,0.0,319.0,1.0,0.0,1.0,10.0,3.0,22.0
1.0,32.0,0.0,0.0,8.0,1.0,0.0,5.0,680.0,451.0,1.0,96.0,1.0,0.0,0.0,8.0,9.0,13.0
0.0,27.0,0.0,0.0,4.0,0.0,0.0,23.0,-32.0,33.0,0.0,207.0,1.0,0.0,0.0,4.0,3.0,3.0
1.0,24.0,2.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0,45.0,1.0,0.0,0.0,4.0,6.0,1.0
0.0,27.0,0.0,0.0,6.0,0.0,1.0,23.0,0.0,1.0,0.0,195.0,1.0,0.0,0.0,6.0,5.0,3.0
1.0,38.0,0.0,0.0,9.0,0.0,0.0,11.0,-4.0,4.0,0.0,437.0,1.0,0.0,1.0,9.0,5.0,19.0
1.0,28.0,0.0,0.0,1.0,0.0,0.0,34.0,-1.0,1.0,0.0,437.0,1.0,0.0,0.0,10.0,7.0,7.0
1.0,57.0,2.0,0.0,3.0,0.0,0.0,23.0,-1.0,1117.0,1.0,286.0,1.0,0.0,0.0,3.0,1.0,3.0
1.0,44.0,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,45.0,1.0,0.0,0.0,1.0,1.0,0.0
1.0,53.0,2.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,1.0,45.0,1.0,0.0,0.0,1.0,1.0,1.0
1.0,46.0,0.0,0.0,5.0,0.0,0.0,32.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,5.0,7.0,5.0
1.0,47.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,142.0,1.0,0.0,0.0,2.0,1.0,13.0
1.0,52.0,0.0,0.0,7.0,0.0,0.0,9.0,0.0,0.0,0.0,319.0,1.0,0.0,0.0,7.0,1.0,17.0
1.0,45.0,0.0,0.0,9.0,0.0,0.0,7.0,-1.0,1.0,0.0,35.0,1.0,0.0,0.0,9.0,7.0,15.0
1.0,26.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,437.0,1.0,0.0,0.0,10.0,10.0,1.0
1.0,39.0,0.0,0.0,9.0,0.0,0.0,32.0,-49.0,49.0,0.0,173.0,1.0,0.0,0.0,9.0,6.0,5.0
1.0,41.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,142.0,1.0,0.0,0.0,1.0,1.0,8.0
1.0,36.0,2.0,0.0,6.0,0.0,0.0,36.0,0.0,0.0,0.0,437.0,1.0,0.0,1.0,6.0,4.0,9.0
1.0,40.0,3.0,0.0,5.0,0.0,0.0,35.0,-1.0,1.0,0.0,319.0,1.0,0.0,0.0,5.0,2.0,8.0
1.0,32.0,2.0,1.0,1.0,0.0,0.0,3.0,149.0,127.0,0.0,437.0,1.0,0.0,0.0,10.0,10.0,11.0
0.0,56.0,2.0,0.0,2.0,0.0,0.0,1.0,-60.0,60.0,0.0,437.0,1.0,0.0,1.0,2.0,1.0,1.0
0.0,34.0,0.0,0.0,9.0,0.0,0.0,32.0,-1.0,1.0,0.0,6.0,1.0,0.0,0.0,9.0,2.0,5.0
1.0,31.0,2.0,0.0,2.0,0.0,0.0,1.0,-356.0,356.0,1.0,106.0,1.0,0.0,0.0,2.0,2.0,1.0
1.0,20.0,0.0,1.0,8.0,0.0,0.0,1.0,427.0,123.0,0.0,195.0,1.0,0.0,0.0,8.0,8.0,1.0
1.0,52.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,45.0,1.0,0.0,0.0,1.0,1.0,0.0
1.0,29.0,0.0,0.0,2.0,0.0,0.0,0.0,-1.0,1.0,0.0,172.0,1.0,0.0,0.0,2.0,2.0,0.0
1.0,27.0,2.0,0.0,7.0,0.0,0.0,12.0,-1.0,1.0,0.0,282.0,1.0,0.0,0.0,7.0,6.0,2.0
0.0,28.0,0.0,0.0,3.0,0.0,0.0,1.0,-87.0,87.0,0.0,51.0,1.0,0.0,0.0,3.0,3.0,1.0
1.0,26.0,0.0,0.0,1.0,0.0,1.0,33.0,0.0,0.0,1.0,45.0,1.0,0.0,0.0,10.0,10.0,6.0
1.0,35.0,0.0,0.0,4.0,0.0,0.0,32.0,-1.0,1.0,0.0,13.0,1.0,0.0,1.0,4.0,3.0,5.0
1.0,27.0,0.0,0.0,7.0,6.0,5.0,36.0,-1.0,1.0,0.0,270.0,1.0,0.0,0.0,7.0,3.0,9.0
1.0,60.0,5.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,1.0,45.0,1.0,0.0,0.0,1.0,1.0,1.0
1.0,25.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,244.0,1.0,0.0,0.0,3.0,4.0,0.0
1.0,38.0,2.0,0.0,4.0,0.0,0.0,32.0,-1.0,1.0,1.0,288.0,1.0,0.0,0.0,4.0,3.0,5.0
1.0,22.0,0.0,0.0,4.0,0.0,0.0,0.0,-5.0,6.0,0.0,114.0,1.0,0.0,0.0,4.0,6.0,0.0
0.0,60.0,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,51.0,1.0,0.0,0.0,1.0,1.0,0.0
1.0,34.0,0.0,0.0,9.0,0.0,0.0,20.0,-1.0,1.0,0.0,178.0,1.0,0.0,0.0,9.0,7.0,27.0
1.0,21.0,0.0,0.0,6.0,0.0,1.0,12.0,-1.0,1.0,0.0,319.0,1.0,0.0,0.0,6.0,6.0,2.0
1.0,31.0,2.0,0.0,2.0,0.0,0.0,1.0,-1.0,1.0,0.0,195.0,1.0,0.0,0.0,2.0,2.0,1.0
1.0,24.0,2.0,0.0,1.0,0.0,1.0,36.0,-23.0,23.0,1.0,429.0,1.0,0.0,1.0,10.0,8.0,9.0
1.0,48.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,141.0,1.0,0.0,0.0,1.0,1.0,1.0
0.0,23.0,2.0,0.0,6.0,0.0,0.0,0.0,-1.0,1.0,0.0,195.0,1.0,0.0,0.0,6.0,4.0,0.0
1.0,23.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,1.0,0.0,0.0,5.0,5.0,0.0
1.0,20.0,2.0,0.0,5.0,0.0,0.0,1.0,-1.0,1.0,1.0,31.0,1.0,0.0,0.0,5.0,7.0,1.0
0.0,20.0,2.0,0.0,8.0,0.0,0.0,1.0,-1.0,1.0,0.0,66.0,1.0,0.0,0.0,8.0,6.0,1.0
1.0,61.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,177.0,1.0,0.0,0.0,1.0,1.0,1.0
1.0,20.0,0.0,0.0,5.0,1.0,3.0,1.0,0.0,1.0,1.0,45.0,1.0,0.0,0.0,5.0,8.0,1.0
1.0,27.0,0.0,0.0,1.0,0.0,0.0,34.0,0.0,0.0,0.0,437.0,1.0,0.0,0.0,10.0,10.0,7.0
1.0,29.0,2.0,0.0,2.0,0.0,0.0,12.0,29.0,57.0,1.0,172.0,1.0,0.0,0.0,2.0,2.0,2.0
1.0,31.0,2.0,0.0,7.0,0.0,0.0,31.0,-1.0,1.0,0.0,178.0,1.0,0.0,0.0,7.0,2.0,4.0
1.0,33.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,1.0,0.0,72.0,1.0,0.0,0.0,6.0,4.0,13.0
1.0,36.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,142.0,1.0,0.0,0.0,1.0,2.0,2.0
1.0,29.0,3.0,0.0,9.0,0.0,0.0,34.0,-2.0,2.0,0.0,142.0,1.0,0.0,0.0,9.0,4.0,7.0
1.0,57.0,0.0,0.0,9.0,0.0,0.0,33.0,370.0,132.0,1.0,246.0,1.0,0.0,0.0,9.0,5.0,6.0
1.0,48.0,0.0,0.0,0.0,0.0,0.0,32.0,-1.0,9.0,1.0,242.0,1.0,0.0,0.0,1.0,2.0,5.0
1.0,24.0,0.0,3.0,8.0,0.0,0.0,34.0,-1.0,1.0,1.0,432.0,1.0,0.0,0.0,8.0,7.0,7.0
0.0,39.0,2.0,0.0,0.0,0.0,0.0,31.0,-2.0,2.0,0.0,15.0,1.0,0.0,0.0,1.0,1.0,4.0
1.0,39.0,2.0,0.0,0.0,0.0,0.0,12.0,-2.0,3.0,0.0,301.0,1.0,0.0,0.0,1.0,1.0,2.0
1.0,41.0,2.0,0.0,9.0,0.0,0.0,9.0,171.0,186.0,1.0,140.0,1.0,0.0,1.0,9.0,6.0,17.0
1.0,20.0,0.0,0.0,6.0,0.0,0.0,0.0,-1.0,1.0,0.0,251.0,1.0,0.0,0.0,6.0,7.0,0.0
0.0,65.0,2.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,1.0,224.0,1.0,0.0,0.0,1.0,1.0,1.0
1.0,33.0,2.0,0.0,7.0,0.0,0.0,23.0,-90.0,71.0,0.0,437.0,1.0,0.0,0.0,7.0,5.0,3.0
